,sport,normal,abnormal,excluded
37912,30647,28.0,2.0,False
37913,7461,30.0,0.0,1.0
37914,7795,30.0,0.0,1.0
37915,14948,28.0,2.0,False
37916,53124,30.0,0.0,1.0
37917,7466,30.0,0.0,1.0
37918,24937,28.0,2.0,False
37919,30656,27.0,3.0,False
37920,53095,29.0,1.0,False
37921,53091,30.0,0.0,1.0
37922,52645,29.0,1.0,False
37923,43372,29.0,1.0,False
37924,14523,28.0,2.0,False
37925,14518,29.0,1.0,False
37926,25230,29.0,1.0,False
37927,14959,29.0,1.0,False
37928,53132,30.0,0.0,1.0
37929,43366,29.0,1.0,False
37930,30411,30.0,0.0,1.0
37931,14909,29.0,1.0,False
37932,6392,29.0,1.0,False
37933,14453,30.0,0.0,1.0
37934,43471,29.0,1.0,False
37935,7839,30.0,0.0,1.0
37936,41702,29.0,1.0,False
37937,7385,30.0,0.0,1.0
37938,14604,30.0,0.0,1.0
37939,30433,30.0,0.0,1.0
37940,24991,29.0,1.0,False
37941,52707,30.0,0.0,1.0
37942,43867,29.0,1.0,False
37943,52547,29.0,1.0,False
37944,25187,29.0,1.0,False
37945,43298,29.0,1.0,False
37946,7535,30.0,0.0,1.0
37947,14611,30.0,0.0,1.0
37948,30354,30.0,0.0,1.0
37949,14876,30.0,0.0,1.0
37950,53206,28.0,2.0,False
37951,15023,30.0,0.0,1.0
37952,7369,29.0,1.0,False
37953,7367,27.0,3.0,False
37954,7366,28.0,2.0,False
37955,29991,28.0,2.0,False
37956,40288,29.0,1.0,False
37957,43879,27.0,3.0,False
37958,43491,29.0,1.0,False
37959,30581,29.0,1.0,False
37960,30597,28.0,2.0,False
37961,56428,28.0,2.0,False
37962,7502,29.0,1.0,False
37963,14885,30.0,0.0,1.0
37964,53047,29.0,1.0,False
37965,43336,29.0,1.0,False
37966,43844,30.0,0.0,1.0
37967,24919,27.0,3.0,False
37968,63660,27.0,3.0,False
37969,7760,28.0,2.0,False
37970,43845,29.0,1.0,False
37971,43448,30.0,0.0,1.0
37972,52565,30.0,0.0,1.0
37973,43325,28.0,2.0,False
37974,14577,26.0,4.0,False
37975,7406,29.0,1.0,False
37976,14465,30.0,0.0,1.0
37977,14463,29.0,1.0,False
37978,30697,29.0,1.0,False
37979,43742,29.0,1.0,False
37980,43463,29.0,1.0,False
37981,20351,29.0,1.0,False
37982,53187,27.0,3.0,False
37983,53189,29.0,1.0,False
37984,15014,30.0,0.0,1.0
37985,53195,29.0,1.0,False
37986,25192,30.0,0.0,1.0
37987,25293,26.0,4.0,False
37988,43468,29.0,1.0,False
37989,7909,30.0,0.0,1.0
37990,7454,28.0,2.0,False
37991,52845,29.0,1.0,False
37992,52842,29.0,1.0,False
37993,52841,28.0,2.0,False
37994,7918,30.0,0.0,1.0
37995,7652,29.0,1.0,False
37996,53323,29.0,1.0,False
37997,15086,29.0,1.0,False
37998,30513,28.0,2.0,False
37999,30490,30.0,0.0,1.0
38000,30502,30.0,0.0,1.0
38001,14381,30.0,0.0,1.0
38002,14736,28.0,2.0,False
38003,53320,30.0,0.0,1.0
38004,15091,28.0,2.0,False
38005,30764,28.0,2.0,False
38006,43616,29.0,1.0,False
38007,7663,27.0,3.0,False
38008,7676,27.0,3.0,False
38009,52813,29.0,1.0,False
38010,24822,30.0,0.0,1.0
38011,52443,29.0,1.0,False
38012,43155,30.0,0.0,1.0
38013,24854,29.0,1.0,False
38014,30768,27.0,3.0,False
38015,43967,29.0,1.0,False
38016,53336,28.0,2.0,False
38017,52847,29.0,1.0,False
38018,24851,30.0,0.0,1.0
38019,43958,29.0,1.0,False
38020,7654,28.0,2.0,False
38021,7292,28.0,2.0,False
38022,14396,27.0,3.0,False
38023,52857,30.0,0.0,1.0
38024,53334,29.0,1.0,False
38025,24836,29.0,1.0,False
38026,7267,26.0,4.0,False
38027,53301,29.0,1.0,False
38028,53337,29.0,1.0,False
38029,24821,30.0,0.0,1.0
38030,7254,30.0,0.0,1.0
38031,52852,30.0,0.0,1.0
38032,52449,30.0,0.0,1.0
38033,52856,30.0,0.0,1.0
38034,30297,29.0,1.0,False
38035,43957,28.0,2.0,False
38036,3543,27.0,2.0,False
38037,64274,25.0,4.0,False
38038,59451,28.0,1.0,False
38039,37919,28.0,1.0,False
38040,59453,29.0,0.0,1.0
38041,59456,29.0,0.0,1.0
38042,37914,27.0,2.0,False
38043,12293,28.0,1.0,False
38044,9172,28.0,1.0,False
38045,53992,28.0,1.0,False
38046,33990,27.0,2.0,False
38047,7068,27.0,2.0,False
38048,21369,29.0,0.0,1.0
38049,26921,29.0,0.0,1.0
38050,53039,29.0,0.0,1.0
38051,12323,29.0,0.0,1.0
38052,59470,27.0,2.0,False
38053,59471,26.0,3.0,False
38054,45634,28.0,1.0,False
38055,3548,27.0,2.0,False
38056,37899,28.0,1.0,False
38057,49808,29.0,0.0,1.0
38058,33966,27.0,2.0,False
38059,12301,29.0,0.0,1.0
38060,53024,28.0,1.0,False
38061,26908,28.0,1.0,False
38062,26909,29.0,0.0,1.0
38063,46385,29.0,0.0,1.0
38064,37945,28.0,1.0,False
38065,28872,27.0,2.0,False
38066,14906,28.0,1.0,False
38067,37942,26.0,3.0,False
38068,49824,27.0,2.0,False
38069,6837,25.0,4.0,False
38070,59436,29.0,0.0,1.0
38071,49819,29.0,0.0,1.0
38072,46414,28.0,1.0,False
38073,24450,28.0,1.0,False
38074,59424,28.0,1.0,False
38075,42620,29.0,0.0,1.0
38076,59423,27.0,2.0,False
38077,12310,28.0,1.0,False
38078,21378,28.0,1.0,False
38079,37959,28.0,1.0,False
38080,24983,28.0,1.0,False
38081,18849,27.0,2.0,False
38082,12306,29.0,0.0,1.0
38083,33976,28.0,1.0,False
38084,28880,29.0,0.0,1.0
38085,59446,29.0,0.0,1.0
38086,65106,26.0,3.0,False
38087,49787,28.0,1.0,False
38088,31116,29.0,0.0,1.0
38089,37894,28.0,1.0,False
38090,53972,28.0,1.0,False
38091,49745,29.0,0.0,1.0
38092,49747,28.0,1.0,False
38093,12249,27.0,2.0,False
38094,46464,28.0,1.0,False
38095,11341,27.0,2.0,False
38096,58032,28.0,1.0,False
38097,49753,29.0,0.0,1.0
38098,65294,26.0,3.0,False
38099,64211,28.0,1.0,False
38100,12978,29.0,0.0,1.0
38101,59556,25.0,4.0,False
38102,37830,29.0,0.0,1.0
38103,7504,25.0,4.0,False
38104,43445,29.0,0.0,1.0
38105,12234,29.0,0.0,1.0
38106,15537,26.0,3.0,False
38107,59571,27.0,2.0,False
38108,18893,28.0,1.0,False
38109,59586,28.0,1.0,False
38110,59584,29.0,0.0,1.0
38111,58023,29.0,0.0,1.0
38112,59583,27.0,2.0,False
38113,58028,29.0,0.0,1.0
38114,37798,29.0,0.0,1.0
38115,12226,29.0,0.0,1.0
38116,3431,29.0,0.0,1.0
38117,37801,29.0,0.0,1.0
38118,22152,28.0,1.0,False
38119,33264,28.0,1.0,False
38120,59575,28.0,1.0,False
38121,59573,28.0,1.0,False
38122,49728,28.0,1.0,False
38123,49756,28.0,1.0,False
38124,15540,28.0,1.0,False
38125,18394,29.0,0.0,1.0
38126,3489,26.0,3.0,False
38127,21353,29.0,0.0,1.0
38128,12281,28.0,1.0,False
38129,53985,29.0,0.0,1.0
38130,24452,29.0,0.0,1.0
38131,34016,29.0,0.0,1.0
38132,12283,28.0,1.0,False
38133,7523,28.0,1.0,False
38134,26934,29.0,0.0,1.0
38135,3495,28.0,1.0,False
38136,9766,29.0,0.0,1.0
38137,60125,27.0,2.0,False
38138,3505,28.0,1.0,False
38139,49790,28.0,1.0,False
38140,18856,28.0,1.0,False
38141,3484,27.0,2.0,False
38142,9778,29.0,0.0,1.0
38143,65286,26.0,3.0,False
38144,9783,28.0,1.0,False
38145,59542,29.0,0.0,1.0
38146,64226,28.0,1.0,False
38147,24234,29.0,0.0,1.0
38148,10607,29.0,0.0,1.0
38149,24456,29.0,0.0,1.0
38150,37849,29.0,0.0,1.0
38151,12276,29.0,0.0,1.0
38152,50684,27.0,2.0,False
38153,18868,28.0,1.0,False
38154,49774,29.0,0.0,1.0
38155,37856,29.0,0.0,1.0
38156,9781,27.0,2.0,False
38157,34025,27.0,2.0,False
38158,59516,29.0,0.0,1.0
38159,33962,28.0,1.0,False
38160,25139,27.0,2.0,False
38161,49849,28.0,1.0,False
38162,18789,29.0,0.0,1.0
38163,21496,28.0,1.0,False
38164,33891,27.0,2.0,False
38165,33888,28.0,1.0,False
38166,46302,29.0,0.0,1.0
38167,64417,27.0,2.0,False
38168,38094,28.0,1.0,False
38169,49927,26.0,3.0,False
38170,38084,28.0,1.0,False
38171,12375,29.0,0.0,1.0
38172,38100,26.0,3.0,False
38173,33295,27.0,2.0,False
38174,3648,29.0,0.0,1.0
38175,21503,29.0,0.0,1.0
38176,33877,29.0,0.0,1.0
38177,28925,28.0,1.0,False
38178,64413,28.0,1.0,False
38179,24291,29.0,0.0,1.0
38180,6484,29.0,0.0,1.0
38181,26860,29.0,0.0,1.0
38182,49916,28.0,1.0,False
38183,6818,28.0,1.0,False
38184,49920,26.0,3.0,False
38185,49922,29.0,0.0,1.0
38186,31265,28.0,1.0,False
38187,46306,27.0,2.0,False
38188,59248,28.0,1.0,False
38189,50667,28.0,1.0,False
38190,26853,27.0,2.0,False
38191,49925,29.0,0.0,1.0
38192,64411,28.0,1.0,False
38193,58083,27.0,2.0,False
38194,65248,25.0,4.0,False
38195,46296,29.0,0.0,1.0
38196,38111,29.0,0.0,1.0
38197,14882,29.0,0.0,1.0
38198,12392,29.0,0.0,1.0
38199,59186,26.0,3.0,False
38200,12388,29.0,0.0,1.0
38201,64470,26.0,3.0,False
38202,53013,27.0,2.0,False
38203,64472,25.0,4.0,False
38204,28944,29.0,0.0,1.0
38205,12394,28.0,1.0,False
38206,38133,26.0,3.0,False
38207,12395,26.0,3.0,False
38208,42332,28.0,1.0,False
38209,29282,29.0,0.0,1.0
38210,28947,29.0,0.0,1.0
38211,42583,28.0,1.0,False
38212,31264,28.0,1.0,False
38213,33858,28.0,1.0,False
38214,46287,29.0,0.0,1.0
38215,28928,28.0,1.0,False
38216,33866,26.0,3.0,False
38217,59218,27.0,2.0,False
38218,38115,29.0,0.0,1.0
38219,64433,29.0,0.0,1.0
38220,64436,29.0,0.0,1.0
38221,59206,27.0,2.0,False
38222,12380,29.0,0.0,1.0
38223,58088,29.0,0.0,1.0
38224,39050,28.0,1.0,False
38225,26431,29.0,0.0,1.0
38226,33302,28.0,1.0,False
38227,54031,26.0,3.0,False
38228,49936,29.0,0.0,1.0
38229,46289,28.0,1.0,False
38230,3666,29.0,0.0,1.0
38231,30598,29.0,0.0,1.0
38232,3613,29.0,0.0,1.0
38233,37975,29.0,0.0,1.0
38234,59360,27.0,2.0,False
38235,37996,28.0,1.0,False
38236,46355,29.0,0.0,1.0
38237,15575,29.0,0.0,1.0
38238,46386,28.0,1.0,False
38239,12345,29.0,0.0,1.0
38240,64349,29.0,0.0,1.0
38241,65271,29.0,0.0,1.0
38242,54004,28.0,1.0,False
38243,64350,28.0,1.0,False
38244,59358,29.0,0.0,1.0
38245,49876,28.0,1.0,False
38246,33942,29.0,0.0,1.0
38247,61377,27.0,2.0,False
38248,59349,28.0,1.0,False
38249,59375,29.0,0.0,1.0
38250,21413,26.0,3.0,False
38251,18813,28.0,1.0,False
38252,18748,27.0,2.0,False
38253,3556,28.0,1.0,False
38254,30603,28.0,1.0,False
38255,28884,29.0,0.0,1.0
38256,21398,29.0,0.0,1.0
38257,58044,29.0,0.0,1.0
38258,42609,28.0,1.0,False
38259,6643,29.0,0.0,1.0
38260,49866,29.0,0.0,1.0
38261,12224,28.0,1.0,False
38262,12332,29.0,0.0,1.0
38263,12969,29.0,0.0,1.0
38264,18833,29.0,0.0,1.0
38265,24987,28.0,1.0,False
38266,18828,28.0,1.0,False
38267,49881,29.0,0.0,1.0
38268,54856,28.0,1.0,False
38269,28911,27.0,2.0,False
38270,54301,29.0,0.0,1.0
38271,53021,28.0,1.0,False
38272,3588,28.0,1.0,False
38273,49899,29.0,0.0,1.0
38274,50672,28.0,1.0,False
38275,21456,29.0,0.0,1.0
38276,39068,27.0,2.0,False
38277,9680,27.0,2.0,False
38278,30602,27.0,2.0,False
38279,38047,28.0,1.0,False
38280,59296,28.0,1.0,False
38281,64388,27.0,2.0,False
38282,4348,26.0,3.0,False
38283,64389,27.0,2.0,False
38284,3611,29.0,0.0,1.0
38285,42601,29.0,0.0,1.0
38286,54009,28.0,1.0,False
38287,49883,29.0,0.0,1.0
38288,59332,29.0,0.0,1.0
38289,3583,29.0,0.0,1.0
38290,38019,28.0,1.0,False
38291,65270,28.0,1.0,False
38292,38020,28.0,1.0,False
38293,39077,27.0,2.0,False
38294,59334,28.0,1.0,False
38295,59327,27.0,2.0,False
38296,24290,28.0,1.0,False
38297,59324,29.0,0.0,1.0
38298,64368,27.0,2.0,False
38299,46342,28.0,1.0,False
38300,26873,28.0,1.0,False
38301,49892,28.0,1.0,False
38302,12968,29.0,0.0,1.0
38303,29307,28.0,1.0,False
38304,26989,25.0,4.0,False
38305,21296,28.0,1.0,False
38306,64009,28.0,1.0,False
38307,46640,28.0,1.0,False
38308,39150,29.0,0.0,1.0
38309,59868,25.0,4.0,False
38310,59867,29.0,0.0,1.0
38311,31061,29.0,0.0,1.0
38312,12110,28.0,1.0,False
38313,49539,29.0,0.0,1.0
38314,9959,26.0,3.0,False
38315,4404,28.0,1.0,False
38316,9945,29.0,0.0,1.0
38317,59853,27.0,2.0,False
38318,6893,28.0,1.0,False
38319,49554,28.0,1.0,False
38320,32844,28.0,1.0,False
38321,12109,29.0,0.0,1.0
38322,34249,29.0,0.0,1.0
38323,37511,29.0,0.0,1.0
38324,50729,27.0,2.0,False
38325,12096,28.0,1.0,False
38326,21107,29.0,0.0,1.0
38327,63994,29.0,0.0,1.0
38328,12097,25.0,4.0,False
38329,59887,27.0,2.0,False
38330,43408,29.0,0.0,1.0
38331,46653,27.0,2.0,False
38332,54316,29.0,0.0,1.0
38333,28722,28.0,1.0,False
38334,46651,29.0,0.0,1.0
38335,24500,29.0,0.0,1.0
38336,37529,29.0,0.0,1.0
38337,42700,29.0,0.0,1.0
38338,59874,27.0,2.0,False
38339,7468,27.0,2.0,False
38340,59845,28.0,1.0,False
38341,43351,29.0,0.0,1.0
38342,12121,27.0,2.0,False
38343,64048,28.0,1.0,False
38344,9936,27.0,2.0,False
38345,59802,29.0,0.0,1.0
38346,37588,28.0,1.0,False
38347,31888,28.0,1.0,False
38348,37591,28.0,1.0,False
38349,42685,29.0,0.0,1.0
38350,37563,28.0,1.0,False
38351,37596,29.0,0.0,1.0
38352,37600,27.0,2.0,False
38353,30625,29.0,0.0,1.0
38354,39143,29.0,0.0,1.0
38355,64057,29.0,0.0,1.0
38356,37606,29.0,0.0,1.0
38357,6886,29.0,0.0,1.0
38358,7474,28.0,1.0,False
38359,29323,29.0,0.0,1.0
38360,64036,25.0,4.0,False
38361,14931,28.0,1.0,False
38362,14733,28.0,1.0,False
38363,46621,29.0,0.0,1.0
38364,31072,26.0,3.0,False
38365,15509,28.0,1.0,False
38366,18978,27.0,2.0,False
38367,64026,27.0,2.0,False
38368,39147,29.0,0.0,1.0
38369,37569,29.0,0.0,1.0
38370,18979,26.0,3.0,False
38371,21141,28.0,1.0,False
38372,29325,29.0,0.0,1.0
38373,21137,29.0,0.0,1.0
38374,49514,29.0,0.0,1.0
38375,9127,28.0,1.0,False
38376,9929,29.0,0.0,1.0
38377,9995,27.0,2.0,False
38378,53877,29.0,0.0,1.0
38379,49457,29.0,0.0,1.0
38380,37433,29.0,0.0,1.0
38381,24511,28.0,1.0,False
38382,49462,28.0,1.0,False
38383,15489,29.0,0.0,1.0
38384,27129,27.0,2.0,False
38385,59985,27.0,2.0,False
38386,59971,28.0,1.0,False
38387,17748,29.0,0.0,1.0
38388,39163,29.0,0.0,1.0
38389,21058,29.0,0.0,1.0
38390,12068,27.0,2.0,False
38391,59966,29.0,0.0,1.0
38392,12056,29.0,0.0,1.0
38393,49450,28.0,1.0,False
38394,28710,29.0,0.0,1.0
38395,27136,28.0,1.0,False
38396,13737,26.0,3.0,False
38397,37407,26.0,3.0,False
38398,9123,29.0,0.0,1.0
38399,53111,29.0,0.0,1.0
38400,63918,29.0,0.0,1.0
38401,21033,27.0,2.0,False
38402,21035,29.0,0.0,1.0
38403,28688,28.0,1.0,False
38404,12055,27.0,2.0,False
38405,14730,29.0,0.0,1.0
38406,46714,28.0,1.0,False
38407,46713,27.0,2.0,False
38408,28687,29.0,0.0,1.0
38409,19026,27.0,2.0,False
38410,59964,29.0,0.0,1.0
38411,57949,28.0,1.0,False
38412,12080,29.0,0.0,1.0
38413,53108,29.0,0.0,1.0
38414,21080,27.0,2.0,False
38415,21082,29.0,0.0,1.0
38416,59922,29.0,0.0,1.0
38417,25657,29.0,0.0,1.0
38418,21087,28.0,1.0,False
38419,37489,27.0,2.0,False
38420,34285,26.0,3.0,False
38421,63953,28.0,1.0,False
38422,28706,28.0,1.0,False
38423,53903,29.0,0.0,1.0
38424,21095,28.0,1.0,False
38425,3180,29.0,0.0,1.0
38426,49508,29.0,0.0,1.0
38427,3185,27.0,2.0,False
38428,63973,29.0,0.0,1.0
38429,46672,29.0,0.0,1.0
38430,37480,29.0,0.0,1.0
38431,25640,29.0,0.0,1.0
38432,27100,29.0,0.0,1.0
38433,63968,26.0,3.0,False
38434,28702,29.0,0.0,1.0
38435,12089,29.0,0.0,1.0
38436,34300,28.0,1.0,False
38437,21067,29.0,0.0,1.0
38438,59950,28.0,1.0,False
38439,34302,29.0,0.0,1.0
38440,50085,29.0,0.0,1.0
38441,21389,29.0,0.0,1.0
38442,37456,28.0,1.0,False
38443,34310,27.0,2.0,False
38444,42716,29.0,0.0,1.0
38445,46203,28.0,1.0,False
38446,12132,28.0,1.0,False
38447,29311,29.0,0.0,1.0
38448,53941,28.0,1.0,False
38449,21255,28.0,1.0,False
38450,57992,29.0,0.0,1.0
38451,28798,26.0,3.0,False
38452,59660,29.0,0.0,1.0
38453,21260,29.0,0.0,1.0
38454,18920,29.0,0.0,1.0
38455,3385,27.0,2.0,False
38456,37721,26.0,3.0,False
38457,3386,29.0,0.0,1.0
38458,37737,29.0,0.0,1.0
38459,37738,27.0,2.0,False
38460,37739,28.0,1.0,False
38461,49667,26.0,3.0,False
38462,4391,29.0,0.0,1.0
38463,5586,27.0,2.0,False
38464,49658,27.0,2.0,False
38465,37701,28.0,1.0,False
38466,49648,28.0,1.0,False
38467,46544,29.0,0.0,1.0
38468,46543,29.0,0.0,1.0
38469,39129,28.0,1.0,False
38470,49640,27.0,2.0,False
38471,12185,28.0,1.0,False
38472,42666,27.0,2.0,False
38473,27016,28.0,1.0,False
38474,45616,28.0,1.0,False
38475,14913,29.0,0.0,1.0
38476,59678,28.0,1.0,False
38477,28795,28.0,1.0,False
38478,34128,29.0,0.0,1.0
38479,18925,27.0,2.0,False
38480,37719,28.0,1.0,False
38481,65323,26.0,3.0,False
38482,24968,28.0,1.0,False
38483,10566,29.0,0.0,1.0
38484,49707,29.0,0.0,1.0
38485,65304,24.0,5.0,False
38486,59615,28.0,1.0,False
38487,49964,27.0,2.0,False
38488,17867,27.0,2.0,False
38489,9828,27.0,2.0,False
38490,59605,28.0,1.0,False
38491,26986,26.0,3.0,False
38492,53947,29.0,0.0,1.0
38493,50692,29.0,0.0,1.0
38494,4374,27.0,2.0,False
38495,53960,28.0,1.0,False
38496,34077,28.0,1.0,False
38497,37783,26.0,3.0,False
38498,28809,29.0,0.0,1.0
38499,58005,25.0,4.0,False
38500,26990,28.0,1.0,False
38501,50697,29.0,0.0,1.0
38502,9832,26.0,3.0,False
38503,37768,27.0,2.0,False
38504,49700,26.0,3.0,False
38505,4384,28.0,1.0,False
38506,59622,26.0,3.0,False
38507,15535,29.0,0.0,1.0
38508,26994,26.0,3.0,False
38509,3395,28.0,1.0,False
38510,49691,28.0,1.0,False
38511,7494,28.0,1.0,False
38512,14912,29.0,0.0,1.0
38513,50701,29.0,0.0,1.0
38514,12210,29.0,0.0,1.0
38515,12986,28.0,1.0,False
38516,59687,28.0,1.0,False
38517,43619,29.0,0.0,1.0
38518,59787,28.0,1.0,False
38519,9155,29.0,0.0,1.0
38520,53084,29.0,0.0,1.0
38521,34192,28.0,1.0,False
38522,46110,26.0,3.0,False
38523,49601,27.0,2.0,False
38524,27036,28.0,1.0,False
38525,53920,28.0,1.0,False
38526,21209,27.0,2.0,False
38527,27047,27.0,2.0,False
38528,57974,27.0,2.0,False
38529,18947,29.0,0.0,1.0
38530,59733,28.0,1.0,False
38531,3322,29.0,0.0,1.0
38532,45612,27.0,2.0,False
38533,18943,29.0,0.0,1.0
38534,57970,29.0,0.0,1.0
38535,46594,28.0,1.0,False
38536,9157,29.0,0.0,1.0
38537,24497,28.0,1.0,False
38538,37612,28.0,1.0,False
38539,59776,28.0,1.0,False
38540,53085,28.0,1.0,False
38541,34211,28.0,1.0,False
38542,3297,29.0,0.0,1.0
38543,34206,28.0,1.0,False
38544,21079,28.0,1.0,False
38545,28752,28.0,1.0,False
38546,21188,26.0,3.0,False
38547,3303,29.0,0.0,1.0
38548,3307,28.0,1.0,False
38549,64079,28.0,1.0,False
38550,24496,27.0,2.0,False
38551,59758,27.0,2.0,False
38552,37657,27.0,2.0,False
38553,17844,28.0,1.0,False
38554,53076,27.0,2.0,False
38555,34150,28.0,1.0,False
38556,57981,27.0,2.0,False
38557,28774,29.0,0.0,1.0
38558,9878,27.0,2.0,False
38559,46558,27.0,2.0,False
38560,12183,28.0,1.0,False
38561,49629,29.0,0.0,1.0
38562,49632,28.0,1.0,False
38563,21213,27.0,2.0,False
38564,59696,28.0,1.0,False
38565,28786,28.0,1.0,False
38566,37696,29.0,0.0,1.0
38567,34147,25.0,4.0,False
38568,4399,29.0,0.0,1.0
38569,3359,28.0,1.0,False
38570,26093,29.0,0.0,1.0
38571,34156,28.0,1.0,False
38572,37680,28.0,1.0,False
38573,46564,25.0,4.0,False
38574,3340,29.0,0.0,1.0
38575,57980,28.0,1.0,False
38576,34162,29.0,0.0,1.0
38577,21231,28.0,1.0,False
38578,46570,29.0,0.0,1.0
38579,18940,29.0,0.0,1.0
38580,49612,29.0,0.0,1.0
38581,59723,26.0,3.0,False
38582,27030,29.0,0.0,1.0
38583,14917,28.0,1.0,False
38584,3333,29.0,0.0,1.0
38585,26407,29.0,0.0,1.0
38586,3330,28.0,1.0,False
38587,38157,27.0,2.0,False
38588,55094,29.0,0.0,1.0
38589,26436,28.0,1.0,False
38590,24356,29.0,0.0,1.0
38591,38657,28.0,1.0,False
38592,24360,28.0,1.0,False
38593,15712,27.0,2.0,False
38594,58568,27.0,2.0,False
38595,50579,29.0,0.0,1.0
38596,12884,29.0,0.0,1.0
38597,64865,26.0,3.0,False
38598,25041,29.0,0.0,1.0
38599,38956,29.0,0.0,1.0
38600,12725,29.0,0.0,1.0
38601,45733,28.0,1.0,False
38602,29240,27.0,2.0,False
38603,50362,27.0,2.0,False
38604,42456,27.0,2.0,False
38605,38656,29.0,0.0,1.0
38606,26610,29.0,0.0,1.0
38607,58208,26.0,3.0,False
38608,26614,28.0,1.0,False
38609,45950,27.0,2.0,False
38610,64845,24.0,5.0,False
38611,38640,29.0,0.0,1.0
38612,50353,29.0,0.0,1.0
38613,45948,24.0,5.0,False
38614,38643,28.0,1.0,False
38615,52917,29.0,0.0,1.0
38616,45725,28.0,1.0,False
38617,50581,27.0,2.0,False
38618,38648,29.0,0.0,1.0
38619,45944,27.0,2.0,False
38620,54189,29.0,0.0,1.0
38621,58584,28.0,1.0,False
38622,58583,29.0,0.0,1.0
38623,64883,27.0,2.0,False
38624,64884,28.0,1.0,False
38625,52925,29.0,0.0,1.0
38626,25068,29.0,0.0,1.0
38627,20146,29.0,0.0,1.0
38628,26478,27.0,2.0,False
38629,15732,29.0,0.0,1.0
38630,12866,29.0,0.0,1.0
38631,6702,29.0,0.0,1.0
38632,45901,29.0,0.0,1.0
38633,50393,28.0,1.0,False
38634,18556,28.0,1.0,False
38635,26576,28.0,1.0,False
38636,38707,27.0,2.0,False
38637,58518,28.0,1.0,False
38638,7616,26.0,3.0,False
38639,33512,29.0,0.0,1.0
38640,38931,28.0,1.0,False
38641,18555,27.0,2.0,False
38642,7610,29.0,0.0,1.0
38643,45737,28.0,1.0,False
38644,9386,28.0,1.0,False
38645,9395,29.0,0.0,1.0
38646,45738,29.0,0.0,1.0
38647,9387,28.0,1.0,False
38648,58216,29.0,0.0,1.0
38649,50571,29.0,0.0,1.0
38650,14741,29.0,0.0,1.0
38651,42451,29.0,0.0,1.0
38652,38937,29.0,0.0,1.0
38653,38689,27.0,2.0,False
38654,45744,29.0,0.0,1.0
38655,58539,29.0,0.0,1.0
38656,18558,29.0,0.0,1.0
38657,9379,29.0,0.0,1.0
38658,40435,28.0,1.0,False
38659,41822,27.0,2.0,False
38660,4050,27.0,2.0,False
38661,42580,28.0,1.0,False
38662,18593,28.0,1.0,False
38663,52938,29.0,0.0,1.0
38664,4016,27.0,2.0,False
38665,64804,26.0,3.0,False
38666,14816,29.0,0.0,1.0
38667,29255,28.0,1.0,False
38668,52935,27.0,2.0,False
38669,14298,29.0,0.0,1.0
38670,9454,29.0,0.0,1.0
38671,64811,26.0,3.0,False
38672,52934,29.0,0.0,1.0
38673,26634,28.0,1.0,False
38674,4020,29.0,0.0,1.0
38675,45987,28.0,1.0,False
38676,12689,28.0,1.0,False
38677,25034,27.0,2.0,False
38678,38562,29.0,0.0,1.0
38679,45983,29.0,0.0,1.0
38680,33615,28.0,1.0,False
38681,50302,28.0,1.0,False
38682,58677,29.0,0.0,1.0
38683,50597,26.0,3.0,False
38684,46006,26.0,3.0,False
38685,50303,29.0,0.0,1.0
38686,46004,28.0,1.0,False
38687,45705,28.0,1.0,False
38688,14818,28.0,1.0,False
38689,65192,27.0,2.0,False
38690,45710,28.0,1.0,False
38691,58673,26.0,3.0,False
38692,50305,27.0,2.0,False
38693,45711,29.0,0.0,1.0
38694,38558,29.0,0.0,1.0
38695,15698,29.0,0.0,1.0
38696,43606,28.0,1.0,False
38697,64844,27.0,2.0,False
38698,4037,28.0,1.0,False
38699,9226,27.0,2.0,False
38700,38610,28.0,1.0,False
38701,45965,28.0,1.0,False
38702,15416,29.0,0.0,1.0
38703,64837,27.0,2.0,False
38704,18431,27.0,2.0,False
38705,29126,27.0,2.0,False
38706,38606,29.0,0.0,1.0
38707,14803,28.0,1.0,False
38708,29128,27.0,2.0,False
38709,58618,27.0,2.0,False
38710,38625,28.0,1.0,False
38711,64842,29.0,0.0,1.0
38712,58607,26.0,3.0,False
38713,21833,29.0,0.0,1.0
38714,21829,25.0,4.0,False
38715,58654,28.0,1.0,False
38716,12902,29.0,0.0,1.0
38717,64817,28.0,1.0,False
38718,38588,29.0,0.0,1.0
38719,21818,29.0,0.0,1.0
38720,9222,29.0,0.0,1.0
38721,33593,29.0,0.0,1.0
38722,7583,28.0,1.0,False
38723,12896,29.0,0.0,1.0
38724,29117,29.0,0.0,1.0
38725,38972,28.0,1.0,False
38726,58188,28.0,1.0,False
38727,42475,29.0,0.0,1.0
38728,38600,26.0,3.0,False
38729,26624,28.0,1.0,False
38730,45972,29.0,0.0,1.0
38731,14742,25.0,4.0,False
38732,13887,29.0,0.0,1.0
38733,18546,28.0,1.0,False
38734,9293,29.0,0.0,1.0
38735,4180,27.0,2.0,False
38736,15768,27.0,2.0,False
38737,9303,27.0,2.0,False
38738,65036,27.0,2.0,False
38739,9302,28.0,1.0,False
38740,42412,29.0,0.0,1.0
38741,45809,26.0,3.0,False
38742,18493,29.0,0.0,1.0
38743,12821,29.0,0.0,1.0
38744,4192,26.0,3.0,False
