,dsport,normal,abnormal,excluded
37066,52361,10.0,0.0,1.0
37067,43046,10.0,0.0,1.0
37068,55086,10.0,0.0,1.0
37069,43547,10.0,0.0,1.0
37070,34604,10.0,0.0,1.0
37071,52355,10.0,0.0,1.0
37072,38344,10.0,0.0,1.0
37073,46327,10.0,0.0,1.0
37074,40142,10.0,0.0,1.0
37075,58642,10.0,0.0,1.0
37076,34228,10.0,0.0,1.0
37077,38514,10.0,0.0,1.0
37078,47951,10.0,0.0,1.0
37079,43205,10.0,0.0,1.0
37080,46295,10.0,0.0,1.0
37081,34310,10.0,0.0,1.0
37082,47950,10.0,0.0,1.0
37083,53007,10.0,0.0,1.0
37084,43211,10.0,0.0,1.0
37085,34315,10.0,0.0,1.0
37086,34230,10.0,0.0,1.0
37087,52775,10.0,0.0,1.0
37088,43212,10.0,0.0,1.0
37089,43094,10.0,0.0,1.0
37090,34319,10.0,0.0,1.0
37091,52662,10.0,0.0,1.0
37092,43214,10.0,0.0,1.0
37093,55047,10.0,0.0,1.0
37094,47949,10.0,0.0,1.0
37095,56110,10.0,0.0,1.0
37096,52672,10.0,0.0,1.0
37097,42717,10.0,0.0,1.0
37098,4805,10.0,0.0,1.0
37099,47953,10.0,0.0,1.0
37100,43191,10.0,0.0,1.0
37101,43101,10.0,0.0,1.0
37102,40094,10.0,0.0,1.0
37103,42802,10.0,0.0,1.0
37104,36724,10.0,0.0,1.0
37105,53003,10.0,0.0,1.0
37106,57410,10.0,0.0,1.0
37107,42804,10.0,0.0,1.0
37108,49873,10.0,0.0,1.0
37109,48189,10.0,0.0,1.0
37110,43196,10.0,0.0,1.0
37111,53879,8.0,2.0,False
37112,43197,10.0,0.0,1.0
37113,48186,10.0,0.0,1.0
37114,38474,10.0,0.0,1.0
37115,54454,10.0,0.0,1.0
37116,53922,10.0,0.0,1.0
37117,52674,10.0,0.0,1.0
37118,57404,10.0,0.0,1.0
37119,42808,10.0,0.0,1.0
37120,52793,10.0,0.0,1.0
37121,48141,10.0,0.0,1.0
37122,36718,10.0,0.0,1.0
37123,55967,10.0,0.0,1.0
37124,52640,10.0,0.0,1.0
37125,57498,10.0,0.0,1.0
37126,34340,10.0,0.0,1.0
37127,42682,10.0,0.0,1.0
37128,34342,10.0,0.0,1.0
37129,52637,10.0,0.0,1.0
37130,42681,10.0,0.0,1.0
37131,55966,10.0,0.0,1.0
37132,39984,10.0,0.0,1.0
37133,43235,10.0,0.0,1.0
37134,56114,10.0,0.0,1.0
37135,39993,10.0,0.0,1.0
37136,42672,10.0,0.0,1.0
37137,55964,10.0,0.0,1.0
37138,34222,10.0,0.0,1.0
37139,38468,10.0,0.0,1.0
37140,46144,10.0,0.0,1.0
37141,43230,10.0,0.0,1.0
37142,40106,10.0,0.0,1.0
37143,42688,10.0,0.0,1.0
37144,52654,10.0,0.0,1.0
37145,57496,10.0,0.0,1.0
37146,43221,10.0,0.0,1.0
37147,48197,10.0,0.0,1.0
37148,52656,10.0,0.0,1.0
37149,38249,10.0,0.0,1.0
37150,47945,10.0,0.0,1.0
37151,47998,10.0,0.0,1.0
37152,46308,10.0,0.0,1.0
37153,34329,10.0,0.0,1.0
37154,53015,10.0,0.0,1.0
37155,54510,10.0,0.0,1.0
37156,55012,10.0,0.0,1.0
37157,34225,10.0,0.0,1.0
37158,43223,10.0,0.0,1.0
37159,57402,10.0,0.0,1.0
37160,36719,10.0,0.0,1.0
37161,34336,10.0,0.0,1.0
37162,49869,10.0,0.0,1.0
37163,55044,10.0,0.0,1.0
37164,46170,10.0,0.0,1.0
37165,55978,10.0,0.0,1.0
37166,55043,10.0,0.0,1.0
37167,52730,10.0,0.0,1.0
37168,40077,10.0,0.0,1.0
37169,53923,10.0,0.0,1.0
37170,38489,10.0,0.0,1.0
37171,57423,10.0,0.0,1.0
37172,38491,10.0,0.0,1.0
37173,42772,10.0,0.0,1.0
37174,55989,10.0,0.0,1.0
37175,52723,10.0,0.0,1.0
37176,42767,10.0,0.0,1.0
37177,43141,10.0,0.0,1.0
37178,52721,10.0,0.0,1.0
37179,57489,10.0,0.0,1.0
37180,40079,10.0,0.0,1.0
37181,55042,10.0,0.0,1.0
37182,49772,10.0,0.0,1.0
37183,46184,10.0,0.0,1.0
37184,34265,10.0,0.0,1.0
37185,56089,10.0,0.0,1.0
37186,53925,10.0,0.0,1.0
37187,38287,10.0,0.0,1.0
37188,46190,10.0,0.0,1.0
37189,55040,10.0,0.0,1.0
37190,52747,10.0,0.0,1.0
37191,52746,10.0,0.0,1.0
37192,43121,10.0,0.0,1.0
37193,47992,10.0,0.0,1.0
37194,49774,10.0,0.0,1.0
37195,42786,10.0,0.0,1.0
37196,36758,10.0,0.0,1.0
37197,49875,10.0,0.0,1.0
37198,58770,10.0,0.0,1.0
37199,46192,10.0,0.0,1.0
37200,55995,10.0,0.0,1.0
37201,42783,10.0,0.0,1.0
37202,58769,10.0,0.0,1.0
37203,36845,10.0,0.0,1.0
37204,4101,10.0,0.0,1.0
37205,47990,10.0,0.0,1.0
37206,42780,10.0,0.0,1.0
37207,42789,10.0,0.0,1.0
37208,46181,10.0,0.0,1.0
37209,58013,10.0,0.0,1.0
37210,43155,10.0,0.0,1.0
37211,46291,10.0,0.0,1.0
37212,43178,9.0,1.0,False
37213,52765,10.0,0.0,1.0
37214,52998,10.0,0.0,1.0
37215,47975,10.0,0.0,1.0
37216,36850,10.0,0.0,1.0
37217,43181,10.0,0.0,1.0
37218,57491,10.0,0.0,1.0
37219,47968,10.0,0.0,1.0
37220,49893,10.0,0.0,1.0
37221,42797,10.0,0.0,1.0
37222,42799,10.0,0.0,1.0
37223,52772,10.0,0.0,1.0
37224,55980,10.0,0.0,1.0
37225,58764,10.0,0.0,1.0
37226,36729,10.0,0.0,1.0
37227,38263,9.0,1.0,False
37228,34292,10.0,0.0,1.0
37229,47962,10.0,0.0,1.0
37230,43177,10.0,0.0,1.0
37231,46175,10.0,0.0,1.0
37232,39988,10.0,0.0,1.0
37233,38497,10.0,0.0,1.0
37234,34268,10.0,0.0,1.0
37235,40085,10.0,0.0,1.0
37236,46180,10.0,0.0,1.0
37237,42756,10.0,0.0,1.0
37238,42755,10.0,0.0,1.0
37239,34273,10.0,0.0,1.0
37240,43160,10.0,0.0,1.0
37241,52759,9.0,1.0,False
37242,36764,10.0,0.0,1.0
37243,54514,10.0,0.0,1.0
37244,46179,10.0,0.0,1.0
37245,47984,10.0,0.0,1.0
37246,49771,10.0,0.0,1.0
37247,55983,9.0,1.0,False
37248,56931,10.0,0.0,1.0
37249,34279,10.0,0.0,1.0
37250,53882,10.0,0.0,1.0
37251,52705,10.0,0.0,1.0
37252,42812,10.0,0.0,1.0
37253,52627,10.0,0.0,1.0
37254,52626,10.0,0.0,1.0
37255,38195,10.0,0.0,1.0
37256,57391,10.0,0.0,1.0
37257,54437,10.0,0.0,1.0
37258,38184,10.0,0.0,1.0
37259,48238,10.0,0.0,1.0
37260,38584,10.0,0.0,1.0
37261,49930,10.0,0.0,1.0
37262,56155,10.0,0.0,1.0
37263,38586,10.0,0.0,1.0
37264,52534,10.0,0.0,1.0
37265,34416,10.0,0.0,1.0
37266,56962,10.0,0.0,1.0
37267,55064,10.0,0.0,1.0
37268,34212,10.0,0.0,1.0
37269,42578,10.0,0.0,1.0
37270,43079,10.0,0.0,1.0
37271,56966,10.0,0.0,1.0
37272,42577,10.0,0.0,1.0
37273,36768,10.0,0.0,1.0
37274,55924,10.0,0.0,1.0
37275,56150,10.0,0.0,1.0
37276,47872,10.0,0.0,1.0
37277,53049,10.0,0.0,1.0
37278,52564,10.0,0.0,1.0
37279,52787,10.0,0.0,1.0
37280,38194,10.0,0.0,1.0
37281,56142,10.0,0.0,1.0
37282,53038,10.0,0.0,1.0
37283,40123,10.0,0.0,1.0
37284,48229,10.0,0.0,1.0
37285,52567,10.0,0.0,1.0
37286,43329,10.0,0.0,1.0
37287,42604,10.0,0.0,1.0
37288,53047,10.0,0.0,1.0
37289,55062,10.0,0.0,1.0
37290,52557,10.0,0.0,1.0
37291,49741,10.0,0.0,1.0
37292,56144,10.0,0.0,1.0
37293,42598,10.0,0.0,1.0
37294,53921,8.0,2.0,False
37295,47879,10.0,0.0,1.0
37296,38578,10.0,0.0,1.0
37297,46107,10.0,0.0,1.0
37298,52523,10.0,0.0,1.0
37299,38172,10.0,0.0,1.0
37300,46099,10.0,0.0,1.0
37301,49936,10.0,0.0,1.0
37302,47855,10.0,0.0,1.0
37303,3992,10.0,0.0,1.0
37304,55914,10.0,0.0,1.0
37305,43072,10.0,0.0,1.0
37306,43364,9.0,1.0,False
37307,48256,10.0,0.0,1.0
37308,4269,10.0,0.0,1.0
37309,47846,10.0,0.0,1.0
37310,36686,10.0,0.0,1.0
37311,52791,10.0,0.0,1.0
37312,54425,10.0,0.0,1.0
37313,43369,10.0,0.0,1.0
37314,34441,10.0,0.0,1.0
37315,38151,10.0,0.0,1.0
37316,34209,10.0,0.0,1.0
37317,56169,10.0,0.0,1.0
37318,58723,10.0,0.0,1.0
37319,56162,8.0,2.0,False
37320,52512,10.0,0.0,1.0
37321,43348,10.0,0.0,1.0
37322,52518,10.0,0.0,1.0
37323,36871,10.0,0.0,1.0
37324,36769,10.0,0.0,1.0
37325,38168,10.0,0.0,1.0
37326,46286,9.0,1.0,False
37327,47864,10.0,0.0,1.0
37328,38603,10.0,0.0,1.0
37329,34211,10.0,0.0,1.0
37330,52519,10.0,0.0,1.0
37331,43355,10.0,0.0,1.0
37332,40136,10.0,0.0,1.0
37333,38605,10.0,0.0,1.0
37334,46285,10.0,0.0,1.0
37335,52790,10.0,0.0,1.0
37336,42562,10.0,0.0,1.0
37337,58725,10.0,0.0,1.0
37338,58025,10.0,0.0,1.0
37339,57530,10.0,0.0,1.0
37340,36687,10.0,0.0,1.0
37341,47886,10.0,0.0,1.0
37342,53867,10.0,0.0,1.0
37343,42665,10.0,0.0,1.0
37344,55059,10.0,0.0,1.0
37345,42645,9.0,1.0,False
37346,49756,10.0,0.0,1.0
37347,52612,10.0,0.0,1.0
37348,52611,10.0,0.0,1.0
37349,53873,10.0,0.0,1.0
37350,57439,10.0,0.0,1.0
37351,42639,10.0,0.0,1.0
37352,47918,10.0,0.0,1.0
37353,57483,10.0,0.0,1.0
37354,56958,10.0,0.0,1.0
37355,38559,10.0,0.0,1.0
37356,43087,10.0,0.0,1.0
37357,47916,10.0,0.0,1.0
37358,55946,10.0,0.0,1.0
37359,38563,10.0,0.0,1.0
37360,42635,10.0,0.0,1.0
37361,55943,10.0,0.0,1.0
37362,42813,10.0,0.0,1.0
37363,52604,10.0,0.0,1.0
37364,38551,10.0,0.0,1.0
37365,43264,10.0,0.0,1.0
37366,54448,10.0,0.0,1.0
37367,53022,10.0,0.0,1.0
37368,53933,10.0,0.0,1.0
37369,49908,9.0,1.0,False
37370,55005,10.0,0.0,1.0
37371,53875,10.0,0.0,1.0
37372,53021,10.0,0.0,1.0
37373,49913,10.0,0.0,1.0
37374,38543,10.0,0.0,1.0
37375,49914,10.0,0.0,1.0
37376,39982,10.0,0.0,1.0
37377,56129,10.0,0.0,1.0
37378,46130,10.0,0.0,1.0
37379,49915,10.0,0.0,1.0
37380,43250,10.0,0.0,1.0
37381,52618,10.0,0.0,1.0
37382,47920,10.0,0.0,1.0
37383,38550,10.0,0.0,1.0
37384,57501,10.0,0.0,1.0
37385,43263,10.0,0.0,1.0
37386,56134,10.0,0.0,1.0
37387,54464,10.0,0.0,1.0
37388,38217,10.0,0.0,1.0
37389,38574,10.0,0.0,1.0
37390,38207,10.0,0.0,1.0
37391,53035,10.0,0.0,1.0
37392,38572,10.0,0.0,1.0
37393,46117,10.0,0.0,1.0
37394,47897,10.0,0.0,1.0
37395,55933,10.0,0.0,1.0
37396,58744,10.0,0.0,1.0
37397,54447,10.0,0.0,1.0
37398,4024,10.0,0.0,1.0
37399,53034,10.0,0.0,1.0
37400,53036,10.0,0.0,1.0
37401,38202,10.0,0.0,1.0
37402,42618,10.0,0.0,1.0
37403,36838,10.0,0.0,1.0
37404,38463,10.0,0.0,1.0
37405,47894,10.0,0.0,1.0
37406,40122,10.0,0.0,1.0
37407,38200,10.0,0.0,1.0
37408,54546,10.0,0.0,1.0
37409,42621,10.0,0.0,1.0
37410,56135,10.0,0.0,1.0
37411,49923,10.0,0.0,1.0
37412,57978,10.0,0.0,1.0
37413,47913,10.0,0.0,1.0
37414,38465,10.0,0.0,1.0
37415,57482,10.0,0.0,1.0
37416,42629,10.0,0.0,1.0
37417,52599,10.0,0.0,1.0
37418,40118,10.0,0.0,1.0
37419,58785,10.0,0.0,1.0
37420,38567,10.0,0.0,1.0
37421,34377,10.0,0.0,1.0
37422,42625,10.0,0.0,1.0
37423,52595,10.0,0.0,1.0
37424,4172,10.0,0.0,1.0
37425,56137,10.0,0.0,1.0
37426,47904,10.0,0.0,1.0
37427,53031,10.0,0.0,1.0
37428,52592,10.0,0.0,1.0
37429,49747,10.0,0.0,1.0
37430,55856,10.0,0.0,1.0
37431,57569,10.0,0.0,1.0
37432,45993,10.0,0.0,1.0
37433,36965,10.0,0.0,1.0
37434,38883,10.0,0.0,1.0
37435,34941,10.0,0.0,1.0
37436,43908,10.0,0.0,1.0
37437,55774,10.0,0.0,1.0
37438,55025,10.0,0.0,1.0
37439,51993,10.0,0.0,1.0
37440,55773,10.0,0.0,1.0
37441,53217,10.0,0.0,1.0
37442,42018,10.0,0.0,1.0
37443,55026,10.0,0.0,1.0
37444,40311,10.0,0.0,1.0
37445,45868,10.0,0.0,1.0
37446,4281,10.0,0.0,1.0
37447,38886,10.0,0.0,1.0
37448,43919,10.0,0.0,1.0
37449,54343,10.0,0.0,1.0
37450,38381,10.0,0.0,1.0
37451,36971,10.0,0.0,1.0
37452,43921,10.0,0.0,1.0
37453,49643,10.0,0.0,1.0
37454,51995,10.0,0.0,1.0
37455,4094,10.0,0.0,1.0
37456,42969,10.0,0.0,1.0
37457,56322,10.0,0.0,1.0
37458,37884,10.0,0.0,1.0
37459,53211,10.0,0.0,1.0
37460,39875,10.0,0.0,1.0
37461,58576,10.0,0.0,1.0
37462,52004,10.0,0.0,1.0
37463,42970,10.0,0.0,1.0
37464,52003,10.0,0.0,1.0
37465,54351,10.0,0.0,1.0
37466,54979,10.0,0.0,1.0
37467,50161,10.0,0.0,1.0
37468,58076,10.0,0.0,1.0
37469,34935,10.0,0.0,1.0
37470,57644,10.0,0.0,1.0
37471,34938,10.0,0.0,1.0
37472,47525,10.0,0.0,1.0
37473,38877,10.0,0.0,1.0
37474,47524,10.0,0.0,1.0
37475,54636,10.0,0.0,1.0
37476,42915,10.0,0.0,1.0
37477,48565,10.0,0.0,1.0
37478,43941,10.0,0.0,1.0
37479,34977,10.0,0.0,1.0
37480,43938,10.0,0.0,1.0
37481,55763,10.0,0.0,1.0
37482,58564,10.0,0.0,1.0
37483,47504,10.0,0.0,1.0
37484,45861,10.0,0.0,1.0
37485,45860,10.0,0.0,1.0
37486,43940,10.0,0.0,1.0
37487,56333,7.0,3.0,False
37488,41986,10.0,0.0,1.0
37489,57933,8.0,2.0,False
37490,53230,10.0,0.0,1.0
37491,43943,10.0,0.0,1.0
37492,43944,10.0,0.0,1.0
37493,51951,10.0,0.0,1.0
37494,37864,10.0,0.0,1.0
37495,51944,10.0,0.0,1.0
37496,46424,10.0,0.0,1.0
37497,41985,10.0,0.0,1.0
37498,50167,10.0,0.0,1.0
37499,34963,10.0,0.0,1.0
37500,48572,10.0,0.0,1.0
37501,42003,10.0,0.0,1.0
37502,40312,9.0,1.0,False
37503,43928,10.0,0.0,1.0
37504,57934,10.0,0.0,1.0
37505,58080,10.0,0.0,1.0
37506,41997,10.0,0.0,1.0
37507,51971,10.0,0.0,1.0
37508,51969,10.0,0.0,1.0
37509,56329,10.0,0.0,1.0
37510,47506,10.0,0.0,1.0
37511,51964,10.0,0.0,1.0
37512,58565,10.0,0.0,1.0
37513,39871,10.0,0.0,1.0
37514,40318,10.0,0.0,1.0
37515,43934,10.0,0.0,1.0
37516,41994,10.0,0.0,1.0
37517,58812,10.0,0.0,1.0
37518,51963,10.0,0.0,1.0
37519,34114,10.0,0.0,1.0
37520,36963,10.0,0.0,1.0
37521,43838,10.0,0.0,1.0
37522,54633,10.0,0.0,1.0
37523,53800,10.0,0.0,1.0
37524,34890,10.0,0.0,1.0
37525,46411,10.0,0.0,1.0
37526,34893,10.0,0.0,1.0
37527,36543,10.0,0.0,1.0
37528,54626,10.0,0.0,1.0
37529,43856,9.0,1.0,False
37530,54362,10.0,0.0,1.0
37531,37909,10.0,0.0,1.0
37532,43857,10.0,0.0,1.0
37533,47557,10.0,0.0,1.0
37534,36542,10.0,0.0,1.0
37535,40295,10.0,0.0,1.0
37536,45880,10.0,0.0,1.0
37537,36537,10.0,0.0,1.0
37538,45876,10.0,0.0,1.0
37539,34898,10.0,0.0,1.0
37540,56866,10.0,0.0,1.0
37541,52043,10.0,0.0,1.0
37542,34126,10.0,0.0,1.0
37543,52055,10.0,0.0,1.0
37544,52056,10.0,0.0,1.0
37545,54623,10.0,0.0,1.0
37546,38836,10.0,0.0,1.0
37547,56303,10.0,0.0,1.0
37548,46406,10.0,0.0,1.0
37549,36545,10.0,0.0,1.0
37550,42978,10.0,0.0,1.0
37551,34881,10.0,0.0,1.0
37552,38837,10.0,0.0,1.0
37553,55145,10.0,0.0,1.0
37554,57998,10.0,0.0,1.0
37555,61728,8.0,2.0,False
37556,48372,10.0,0.0,1.0
37557,48507,10.0,0.0,1.0
37558,37915,10.0,0.0,1.0
37559,42077,10.0,0.0,1.0
37560,42075,10.0,0.0,1.0
37561,38842,10.0,0.0,1.0
37562,34884,10.0,0.0,1.0
37563,48511,10.0,0.0,1.0
37564,43860,10.0,0.0,1.0
37565,34903,10.0,0.0,1.0
37566,38376,10.0,0.0,1.0
37567,58579,10.0,0.0,1.0
37568,48542,10.0,0.0,1.0
37569,56865,10.0,0.0,1.0
37570,43880,10.0,0.0,1.0
37571,37895,10.0,0.0,1.0
37572,4163,10.0,0.0,1.0
37573,56944,10.0,0.0,1.0
37574,46262,10.0,0.0,1.0
37575,34921,10.0,0.0,1.0
37576,34117,10.0,0.0,1.0
37577,37896,10.0,0.0,1.0
37578,47540,10.0,0.0,1.0
37579,43885,10.0,0.0,1.0
37580,58577,10.0,0.0,1.0
37581,37893,10.0,0.0,1.0
37582,43892,10.0,0.0,1.0
37583,47539,10.0,0.0,1.0
37584,34928,10.0,0.0,1.0
37585,34116,10.0,0.0,1.0
37586,42048,10.0,0.0,1.0
37587,37897,10.0,0.0,1.0
37588,48523,10.0,0.0,1.0
37589,37899,10.0,0.0,1.0
37590,55148,10.0,0.0,1.0
37591,47545,10.0,0.0,1.0
37592,47543,10.0,0.0,1.0
37593,56309,10.0,0.0,1.0
37594,43862,10.0,0.0,1.0
37595,34908,10.0,0.0,1.0
37596,46228,10.0,0.0,1.0
37597,52039,10.0,0.0,1.0
37598,42061,10.0,0.0,1.0
37599,54354,10.0,0.0,1.0
37600,42054,9.0,1.0,False
37601,43865,10.0,0.0,1.0
37602,38862,10.0,0.0,1.0
37603,52033,10.0,0.0,1.0
37604,43869,10.0,0.0,1.0
37605,58811,10.0,0.0,1.0
37606,42973,10.0,0.0,1.0
37607,52025,8.0,2.0,False
37608,58082,10.0,0.0,1.0
37609,41968,10.0,0.0,1.0
37610,55759,10.0,0.0,1.0
37611,34985,10.0,0.0,1.0
37612,48627,10.0,0.0,1.0
37613,54648,10.0,0.0,1.0
37614,52933,10.0,0.0,1.0
37615,35052,10.0,0.0,1.0
37616,47460,10.0,0.0,1.0
37617,4136,10.0,0.0,1.0
37618,39861,10.0,0.0,1.0
37619,55159,10.0,0.0,1.0
37620,54650,10.0,0.0,1.0
37621,47456,10.0,0.0,1.0
37622,35057,10.0,0.0,1.0
37623,56361,10.0,0.0,1.0
37624,48630,10.0,0.0,1.0
37625,58098,10.0,0.0,1.0
37626,56993,8.0,2.0,False
37627,56994,10.0,0.0,1.0
37628,36488,10.0,0.0,1.0
37629,45820,10.0,0.0,1.0
37630,57672,10.0,0.0,1.0
37631,47467,10.0,0.0,1.0
37632,49824,10.0,0.0,1.0
37633,58094,10.0,0.0,1.0
37634,52917,10.0,0.0,1.0
37635,38933,10.0,0.0,1.0
37636,38401,10.0,0.0,1.0
37637,54647,10.0,0.0,1.0
37638,44019,10.0,0.0,1.0
37639,41902,10.0,0.0,1.0
37640,56357,10.0,0.0,1.0
37641,44022,9.0,1.0,False
37642,47470,10.0,0.0,1.0
37643,37823,10.0,0.0,1.0
37644,44030,10.0,0.0,1.0
37645,45835,10.0,0.0,1.0
37646,56851,10.0,0.0,1.0
37647,4309,10.0,0.0,1.0
37648,51886,10.0,0.0,1.0
37649,56850,8.0,2.0,False
37650,34106,10.0,0.0,1.0
37651,51885,10.0,0.0,1.0
37652,56359,10.0,0.0,1.0
37653,36809,10.0,0.0,1.0
37654,47439,10.0,0.0,1.0
37655,37811,10.0,0.0,1.0
37656,57675,10.0,0.0,1.0
37657,55167,10.0,0.0,1.0
37658,41858,10.0,0.0,1.0
37659,35070,10.0,0.0,1.0
37660,44076,10.0,0.0,1.0
37661,35071,10.0,0.0,1.0
37662,48645,10.0,0.0,1.0
37663,39847,10.0,0.0,1.0
37664,52930,10.0,0.0,1.0
37665,51854,10.0,0.0,1.0
37666,56366,10.0,0.0,1.0
37667,54664,8.0,2.0,False
37668,42942,10.0,0.0,1.0
37669,48650,10.0,0.0,1.0
37670,37796,10.0,0.0,1.0
37671,44086,10.0,0.0,1.0
37672,4039,10.0,0.0,1.0
37673,57268,10.0,0.0,1.0
37674,40354,10.0,0.0,1.0
37675,56367,10.0,0.0,1.0
37676,44063,10.0,0.0,1.0
37677,38946,10.0,0.0,1.0
37678,36811,10.0,0.0,1.0
37679,41875,10.0,0.0,1.0
37680,55165,10.0,0.0,1.0
37681,35065,10.0,0.0,1.0
37682,4265,10.0,0.0,1.0
37683,45812,10.0,0.0,1.0
37684,37809,10.0,0.0,1.0
37685,37807,10.0,0.0,1.0
37686,41867,10.0,0.0,1.0
37687,53257,10.0,0.0,1.0
37688,44060,10.0,0.0,1.0
37689,40023,10.0,0.0,1.0
37690,48640,10.0,0.0,1.0
37691,54657,10.0,0.0,1.0
37692,44053,10.0,0.0,1.0
37693,53779,10.0,0.0,1.0
37694,40349,10.0,0.0,1.0
37695,41865,10.0,0.0,1.0
37696,4113,10.0,0.0,1.0
37697,36808,10.0,0.0,1.0
37698,54646,10.0,0.0,1.0
37699,51891,10.0,0.0,1.0
37700,53236,10.0,0.0,1.0
37701,34994,10.0,0.0,1.0
37702,54640,10.0,0.0,1.0
37703,41951,10.0,0.0,1.0
37704,52904,10.0,0.0,1.0
37705,34998,10.0,0.0,1.0
37706,49640,10.0,0.0,1.0
37707,36978,10.0,0.0,1.0
37708,42958,10.0,0.0,1.0
37709,43974,10.0,0.0,1.0
37710,36821,10.0,0.0,1.0
37711,53237,10.0,0.0,1.0
37712,53238,10.0,0.0,1.0
37713,39866,10.0,0.0,1.0
37714,55027,10.0,0.0,1.0
37715,56345,10.0,0.0,1.0
37716,56346,10.0,0.0,1.0
37717,47491,10.0,0.0,1.0
37718,48059,10.0,0.0,1.0
37719,48590,10.0,0.0,1.0
37720,58561,10.0,0.0,1.0
37721,37851,10.0,0.0,1.0
37722,48584,10.0,0.0,1.0
37723,37862,10.0,0.0,1.0
37724,36516,10.0,0.0,1.0
37725,43958,10.0,0.0,1.0
37726,45856,10.0,0.0,1.0
37727,49642,10.0,0.0,1.0
37728,36513,10.0,0.0,1.0
37729,54975,10.0,0.0,1.0
37730,41961,10.0,0.0,1.0
37731,37859,10.0,0.0,1.0
37732,56043,10.0,0.0,1.0
37733,34989,9.0,1.0,False
37734,43964,10.0,0.0,1.0
37735,34990,10.0,0.0,1.0
37736,34991,10.0,0.0,1.0
37737,56339,10.0,0.0,1.0
37738,42964,10.0,0.0,1.0
37739,57468,10.0,0.0,1.0
37740,38386,10.0,0.0,1.0
37741,38905,10.0,0.0,1.0
37742,55028,10.0,0.0,1.0
37743,57669,10.0,0.0,1.0
37744,45839,10.0,0.0,1.0
37745,57277,10.0,0.0,1.0
37746,35019,10.0,0.0,1.0
37747,38918,10.0,0.0,1.0
37748,54326,10.0,0.0,1.0
37749,38402,10.0,0.0,1.0
37750,36501,10.0,0.0,1.0
37751,54324,10.0,0.0,1.0
37752,56355,10.0,0.0,1.0
37753,46450,9.0,1.0,False
37754,43994,10.0,0.0,1.0
37755,38921,10.0,0.0,1.0
37756,37833,10.0,0.0,1.0
37757,57275,10.0,0.0,1.0
37758,48613,10.0,0.0,1.0
37759,50182,10.0,0.0,1.0
37760,57667,10.0,0.0,1.0
37761,40335,10.0,0.0,1.0
37762,4037,10.0,0.0,1.0
37763,45844,10.0,0.0,1.0
37764,53242,10.0,0.0,1.0
37765,58090,10.0,0.0,1.0
37766,43981,10.0,0.0,1.0
37767,57282,10.0,0.0,1.0
37768,35003,10.0,0.0,1.0
37769,38405,10.0,0.0,1.0
37770,50174,10.0,0.0,1.0
37771,35004,10.0,0.0,1.0
37772,35007,10.0,0.0,1.0
37773,51910,10.0,0.0,1.0
37774,56349,10.0,0.0,1.0
37775,50175,10.0,0.0,1.0
37776,53907,10.0,0.0,1.0
37777,41927,10.0,0.0,1.0
37778,38403,10.0,0.0,1.0
37779,56855,10.0,0.0,1.0
37780,55742,10.0,0.0,1.0
37781,36982,10.0,0.0,1.0
37782,35013,10.0,0.0,1.0
37783,36503,10.0,0.0,1.0
37784,55741,10.0,0.0,1.0
37785,37924,10.0,0.0,1.0
37786,53801,10.0,0.0,1.0
37787,56052,10.0,0.0,1.0
37788,58625,10.0,0.0,1.0
37789,56941,10.0,0.0,1.0
37790,43680,10.0,0.0,1.0
37791,43681,10.0,0.0,1.0
37792,48028,10.0,0.0,1.0
37793,45969,10.0,0.0,1.0
37794,46224,9.0,1.0,False
37795,3979,10.0,0.0,1.0
37796,38012,10.0,0.0,1.0
37797,48423,10.0,0.0,1.0
37798,50061,10.0,0.0,1.0
37799,39908,10.0,0.0,1.0
37800,36589,10.0,0.0,1.0
37801,38009,10.0,0.0,1.0
37802,38763,10.0,0.0,1.0
37803,55117,10.0,0.0,1.0
37804,56942,10.0,0.0,1.0
37805,40251,10.0,0.0,1.0
37806,55118,10.0,0.0,1.0
37807,54481,10.0,0.0,1.0
37808,43011,10.0,0.0,1.0
37809,57327,8.0,2.0,False
37810,54393,10.0,0.0,1.0
37811,39921,10.0,0.0,1.0
37812,43020,10.0,0.0,1.0
37813,56256,10.0,0.0,1.0
37814,42252,10.0,0.0,1.0
37815,52220,10.0,0.0,1.0
37816,52218,10.0,0.0,1.0
37817,52215,10.0,0.0,1.0
37818,43670,10.0,0.0,1.0
37819,38751,10.0,0.0,1.0
37820,38355,10.0,0.0,1.0
37821,52868,10.0,0.0,1.0
37822,53915,10.0,0.0,1.0
37823,45972,10.0,0.0,1.0
37824,43015,10.0,0.0,1.0
37825,34751,10.0,0.0,1.0
37826,48025,10.0,0.0,1.0
37827,48027,10.0,0.0,1.0
37828,52871,10.0,0.0,1.0
37829,39907,10.0,0.0,1.0
37830,50067,10.0,0.0,1.0
37831,48024,10.0,0.0,1.0
37832,36577,10.0,0.0,1.0
37833,37990,10.0,0.0,1.0
37834,43001,10.0,0.0,1.0
37835,46385,10.0,0.0,1.0
37836,52184,10.0,0.0,1.0
37837,42210,10.0,0.0,1.0
37838,53961,10.0,0.0,1.0
37839,58597,8.0,2.0,False
37840,43699,10.0,0.0,1.0
37841,34777,10.0,0.0,1.0
37842,38780,10.0,0.0,1.0
37843,37989,10.0,0.0,1.0
37844,34778,10.0,0.0,1.0
